WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE
306040,7.60562100000,-11.53474000000,No,No- broken down. Pump damaged | water dry,0,0,1,Southern,Pujehun,9peb1o2b,SL,Pump on hand-dug well,India Mark,2006,,No- water is free,Sierra Leone STATWASH portal,10/02/2012
306063,7.59866200000,-11.59147600000,No,No- broken down. Pump damaged | no water,0,1,1,Southern,Pujehun,9p2snzgq,SL,Pump on borehole,Consallen,2007,,No- water is free,Sierra Leone STATWASH portal,29/02/2012
300254,7.59399400000,-11.12385500000,No,No- broken down. Well polluted,0,1,0,Eastern,Kenema,9ov2mgcm,SL,Pump on hand-dug well,India Mark,2009,,No- water is free,Sierra Leone STATWASH portal,13/02/2012
306044,7.58337100000,-11.53103500000,No,No- broken down. Pump damaged | On water during dries,0,1,0,Southern,Pujehun,9odic71q,SL,Pump on borehole,Consallen,2008,,No- water is free,Sierra Leone STATWASH portal,29/02/2012
300271,7.57839700000,-11.15472200000,No,No- broken down. feul,0,1,0,Eastern,Kenema,9o59u8vv,SL,Standpipe or Tapstand,,1987,,Only if there is a breakdown,Sierra Leone STATWASH portal,14/02/2012
300272,7.57792000000,-11.15474100000,No,No- broken down. feul,0,1,0,Eastern,Kenema,9o4huvgb,SL,Standpipe or Tapstand,,1987,,Only if there is a breakdown,Sierra Leone STATWASH portal,14/02/2012
300270,7.57758900000,-11.15460000000,No,No- broken down. feul,0,1,0,Eastern,Kenema,9o3xm4vt,SL,Standpipe or Tapstand,,1987,,Only if there is a breakdown,Sierra Leone STATWASH portal,14/02/2012
300269,7.57703800000,-11.15457000000,No,No- broken down. feul,0,1,0,Eastern,Kenema,9o30vam1,SL,Standpipe or Tapstand,,1987,,Only if there is a breakdown,Sierra Leone STATWASH portal,14/02/2012
300283,7.57675700000,-11.15553300000,No,No- broken down. feul,0,1,0,Eastern,Kenema,9o2k75oj,SL,Standpipe or Tapstand,,1987,,Only if there is a breakdown,Sierra Leone STATWASH portal,14/02/2012
300274,7.57647300000,-11.15489000000,No,No- broken down. feul,0,1,0,Eastern,Kenema,9o23j0qk,SL,Standpipe or Tapstand,,1987,,Only if there is a breakdown,Sierra Leone STATWASH portal,14/02/2012
306073,7.55237100000,-11.55129900000,No,No- broken down. Pump damaged | water table too low,0,0,1,Southern,Pujehun,9my8ofw8,SL,Pump on borehole,Consallen,2008,,No- water is free,Sierra Leone STATWASH portal,01/03/2012
304598,7.52717600000,-11.45513700000,No,No- broken down. water dry,0,1,1,Southern,Pujehun,9lskc2pj,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,22/01/2012
304675,7.51039500000,-11.48331400000,No,No- broken down. Pump damaged | water dry,0,0,1,Southern,Pujehun,9l0tapu9,SL,Pump on hand-dug well,India Mark,2001,,No- water is free,Sierra Leone STATWASH portal,05/01/2012
304682,7.50277600000,-11.48089500000,No,No- broken down. Pump damaged | water dry,0,0,1,Southern,Pujehun,9ko7meuw,SL,Pump on borehole,Afridev,2004,,No- water is free,Sierra Leone STATWASH portal,05/01/2012
308173,7.49299700000,-11.83221900000,Yes,Yes- but partly damaged. water seal damaged,2,1,0,Southern,Pujehun,9k81cjxu,SL,Pump on hand-dug well,India Mark,2008,,No- water is free,Sierra Leone STATWASH portal,24/03/2012
306087,7.49080100000,-11.56429800000,No,No- broken down. Pump damaged | well no deep,0,0,1,Southern,Pujehun,9k4eyke2,SL,Pump on borehole,Consallen,2008,,No- water is free,Sierra Leone STATWASH portal,01/03/2012
306085,7.49018600000,-11.56394300000,No,No- broken down. Well damaged | Pump damaged | Well not deep no water,0,0,1,Southern,Pujehun,9k3e1ovr,SL,Pump on borehole,Consallen,2008,,No water,Sierra Leone STATWASH portal,01/03/2012
316522,7.48924800000,-12.45425500000,Yes,Yes- but partly damaged. Not damaged but seized by the engineers since they were not fully paid. it is presently kept by the chief,2,1,0,Southern,Bonthe,9k1u34vy,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,09/03/2012
306163,7.46271000000,-11.62182200000,No,No- broken down. water table too low need redeeping,0,0,1,Southern,Pujehun,9ityjyka,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,08/02/2012
306151,7.45646300000,-11.66160400000,No,No- broken down. Well polluted,0,1,0,Southern,Pujehun,9ijmg1s8,SL,Protected Well (no pump),Bucket,0,,No- water is free,Sierra Leone STATWASH portal,08/02/2012
306183,7.42099900000,-11.53052900000,No,No- broken down. No water in tank | null,0,0,1,Southern,Pujehun,9gwyni21,SL,Water Kiosk with Tank,,0,,No- water is free,Sierra Leone STATWASH portal,19/03/2012
308260,7.39409100000,-11.80596800000,No,No- broken down. water dry,0,1,1,Southern,Pujehun,9foh3iwb,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,08/02/2012
308267,7.38536900000,-11.79042300000,No,No- broken down. water dry,0,1,1,Southern,Pujehun,9fa1c3o0,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,08/02/2012
308233,7.37344100000,-11.77262300000,No,No- broken down. water dry and pump not properly fixed,0,1,1,Southern,Pujehun,9eqbnefy,SL,Pump on hand-dug well,India Mark,2011,,No water,Sierra Leone STATWASH portal,08/02/2012
304526,7.37025000000,-11.40887600000,No,No- broken down. Well polluted,0,1,0,Southern,Pujehun,9el1q1ns,SL,Protected Well (no pump),Bucket,2003,,No- water is free,Sierra Leone STATWASH portal,01/03/2012
308301,7.35485500000,-11.72358600000,No,No- broken down. Apron damaged | Pump damaged | water table low,0,0,1,Southern,Pujehun,9dvkukhf,SL,Pump on borehole,India Mark,2010,,No- water is free,Sierra Leone STATWASH portal,03/03/2012
306221,7.33290300000,-11.69861800000,No,No- broken down. water dry,0,1,1,Southern,Pujehun,9cva03ga,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,07/02/2012
306006,7.32372500000,-11.58940500000,No,No- broken down. Well damaged | water dry due to rocky hole,0,0,1,Southern,Pujehun,9cg3g59y,SL,Pump on hand-dug well,India Mark,2010,,No water,Sierra Leone STATWASH portal,05/01/2012
306205,7.30438400000,-11.62124400000,No,No- broken down. water dry,0,1,1,Southern,Pujehun,9bk3ztkk,SL,Pump on hand-dug well,India Mark,2011,,No- water is free,Sierra Leone STATWASH portal,21/01/2012
487742,0.27490400000,34.12866700000,Yes,Functional ( in use),1,1,0,,,999042,KE,Tube well or borehole,Hand Pump|Afridev,1992,Institutional Management,After System Breakdown,Virtual Kenya,17/04/2012
488429,0.09198300000,33.96132400000,Yes,Functional ( in use),1,1,0,,,998604,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,2008,Private Operator/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,12/05/2012
488220,0.12457300000,34.05366200000,Yes,Functional ( in use),1,1,0,,,998602,KE,Protected dug well,Hand Pump|Afridev,2009,0,10 KES/month,Virtual Kenya,05/05/2012
488204,0.31330800000,34.13865200000,Yes,Functional ( in use),1,1,0,,,998566,KE,Protected dug well,Hand Pump|Afridev,2007,Institutional Management,None,Virtual Kenya,01/05/2012
488238,0.12783200000,34.08366000000,Yes,Functional ( in use),1,1,0,,,998532,KE,Protected dug well,Hand Pump|Afridev,2010,Community Management,10 KES/month,Virtual Kenya,05/05/2012
487959,0.17300300000,34.08415000000,Yes,Functional ( in use),1,1,0,,,998154,KE,Tube well or borehole,Hand Pump|Afridev,1989,Community Management,20 KES/month,Virtual Kenya,18/04/2012
487773,0.26856000000,34.12891400000,Yes,Functional ( in use),1,1,0,,,998099,KE,Tube well or borehole,Hand Pump|Afridev,1984,Community Management,20 KES/month,Virtual Kenya,17/04/2012
487440,0.22896100000,34.10697600000,No,Non- Functional|Dry/Low yield,0,0,1,,,997692,KE,Protected Spring,Gravity,2006,0,None,Virtual Kenya,05/05/2012
488289,0.13170400000,34.02982400000,Yes,Functional ( in use),1,1,0,,,997663,KE,Protected dug well,Hand Pump|nira85,1983,0,None,Virtual Kenya,05/05/2012
488190,0.32123500000,34.14210400000,Yes,Functional ( in use),1,1,0,,,997612,KE,Protected Spring,Gravity,2006,0,None,Virtual Kenya,01/05/2012
488347,0.07892600000,33.97803000000,Yes,Functional ( in use),1,1,0,,,997556,KE,Protected dug well,Hand Pump|Afridev,1990,Community Management,After System Breakdown,Virtual Kenya,05/05/2012
488337,0.09199900000,33.98332200000,Yes,Functional ( in use),1,1,0,,,997534,KE,Protected dug well,Hand Pump|nira 85,1990,0,After System Breakdown,Virtual Kenya,05/05/2012
488036,0.20112500000,34.09714500000,Yes,Functional ( in use),1,1,0,,,997325,KE,Tube well or borehole,Hand Pump|Afridev,1992,Community Management,10 KES/month,Virtual Kenya,19/04/2012
487870,0.14527400000,34.11092500000,Yes,Functional ( in use),1,1,0,,,997223,KE,Tube well or borehole,Hand Pump|Afridev,1989,Community Management,None,Virtual Kenya,18/04/2012
487556,0.26542400000,34.14052700000,No,Non- Functional|Dry/Low yield,0,0,1,,,997182,KE,Protected Spring,Gravity,1980,0,None,Virtual Kenya,17/04/2012
488299,0.12591700000,34.04122100000,Yes,Functional ( in use),1,1,0,,,996736,KE,Protected dug well,Hand Pump|Afridev,2012,Community Management,10 KES/month,Virtual Kenya,05/05/2012
488297,0.13637900000,34.02955500000,Yes,Functional ( in use),1,1,0,,,996641,KE,Protected dug well,Hand Pump|Afridev,1990,Community Management,After System Breakdown,Virtual Kenya,05/05/2012
488236,0.12749700000,34.07516700000,Yes,Functional ( in use),1,1,0,,,996591,KE,Tube well or borehole,Hand Pump|Afridev,1985,Community Management,15 KES/month,Virtual Kenya,05/05/2012
488011,0.18381700000,34.02482200000,Yes,Functional ( in use),1,1,0,,,996357,KE,Tube well or borehole,Hand Pump|Afridev,1984,Community Management,10 KES/month,Virtual Kenya,19/04/2012
487449,0.25222300000,34.04129700000,Yes,Functional ( in use),1,1,0,,,996113,KE,Tube well or borehole,Hand Pump|Afridev,1987,Community Management,20 KES/month,Virtual Kenya,13/04/2012
487447,0.21444000000,34.11043600000,No,Non- Functional|Dry/Low yield,0,0,1,,,996102,KE,Public tap/standpipe (stand alone or water kiosk,surface pump|Electricity,2005,Direct Government Operation,2 KES/20L Jerrican,Virtual Kenya,13/04/2012
488444,0.13188000000,34.01325900000,Yes,Functional ( in use),1,1,0,,,995255,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,1973,0,2 KES/20L Jerrican,Virtual Kenya,12/05/2012
487471,0.26151900000,34.12234000000,Yes,Functional ( in use),1,1,0,,,995151,KE,Tube well or borehole,Hand Pump|Afridev,2010,Community Management,20 KES/month,Virtual Kenya,16/04/2012
488318,0.15957000000,34.00495300000,Yes,Functional ( in use),1,1,0,,,994606,KE,Tube well or borehole,Hand Pump|Afridev,1990,0,After System Breakdown,Virtual Kenya,05/05/2012
488472,0.34772400000,34.16722400000,Yes,Functional ( in use),1,1,0,,,994507,KE,Protected Spring,Gravity,2006,Community Management,After System Breakdown,Virtual Kenya,26/07/2012
488302,0.13074800000,34.04130200000,Yes,Functional ( in use),1,1,0,,,994496,KE,Protected dug well,Hand Pump|Afridev,2000,Community Management,None,Virtual Kenya,05/05/2012
488026,0.20051200000,34.07349500000,Yes,Functional ( in use),1,1,0,,,994368,KE,Tube well or borehole,Hand Pump|Afridev,1992,Community Management,None,Virtual Kenya,19/04/2012
487757,0.26880400000,34.13315500000,Yes,Functional ( in use),1,1,0,,,994246,KE,Tube well or borehole,Hand Pump|Afridev,2008,Community Management,30 KES/month,Virtual Kenya,17/04/2012
487465,0.25679500000,34.11220300000,Yes,Functional ( in use),1,1,0,,,994174,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,10 KES/month,Virtual Kenya,16/04/2012
488290,0.13170400000,34.02982400000,Yes,Functional ( in use),1,1,0,,,993648,KE,Protected dug well,Hand Pump|nira 85,1983,0,None,Virtual Kenya,05/05/2012
488006,0.20232700000,34.02285300000,Yes,Functional ( in use),1,1,0,,,993294,KE,Tube well or borehole,Hand Pump|Afridev,1984,Community Management,20 KES/month,Virtual Kenya,19/04/2012
487883,0.13793200000,34.10984500000,Yes,Functional ( in use),1,1,0,,,993235,KE,Tube well or borehole,Hand Pump|Afridev,1980,Institutional Management,None,Virtual Kenya,18/04/2012
488324,0.15346400000,33.98402000000,Yes,Functional ( in use),1,1,0,,,992795,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,2008,Other,3 KES/20L Jerrican,Virtual Kenya,05/05/2012
488205,0.31330800000,34.13865200000,Yes,Functional ( in use),1,1,0,,,992760,KE,Unprotected Spring,,0,0,None,Virtual Kenya,01/05/2012
488334,0.09362600000,33.98790200000,Yes,Functional ( in use),1,1,0,,,992658,KE,Protected dug well,Hand Pump|nira 84,1983,Community Management,After System Breakdown,Virtual Kenya,05/05/2012
488323,0.12684800000,33.99912500000,Yes,Functional ( in use),1,1,0,,,992643,KE,Tube well or borehole,Hand Pump|Afridev,1983,0,After System Breakdown,Virtual Kenya,05/05/2012
488257,0.12137500000,34.05644200000,Yes,Functional ( in use),1,1,0,,,992594,KE,Protected dug well,Hand Pump|nira 85,1985,Institutional Management,None,Virtual Kenya,05/05/2012
488173,0.33678600000,34.10180100000,Yes,Functional ( in use),1,1,0,,,992444,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,2008,Community Management,1 KES/20L Jerrican,Virtual Kenya,20/04/2012
488061,0.29516000000,34.08583800000,Yes,Functional ( in use),1,1,0,,,992396,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,20 KES/month,Virtual Kenya,20/04/2012
488313,0.14923700000,34.03397900000,Yes,Functional ( in use),1,1,0,,,992313,KE,Tube well or borehole,Hand Pump|Afridev,1990,Community Management,After System Breakdown,Virtual Kenya,05/05/2012
487727,0.28577700000,34.14725200000,Yes,Functional ( in use),1,1,0,,,992249,KE,Tube well or borehole,Hand Pump|Afridev,1992,Community Management,20 KES/month,Virtual Kenya,17/04/2012
488067,0.30399400000,34.05817300000,No,Non- Functional|Dry/Low yield|unknown,0,1,1,,,992228,KE,Tube well or borehole,Hand Pump|Afridev,2010,0,None,Virtual Kenya,20/04/2012
488343,0.09499600000,33.98219400000,Yes,Functional ( in use),1,1,0,,,991672,KE,Tube well or borehole,Hand Pump|Afridev,2011,Community Management,After System Breakdown,Virtual Kenya,05/05/2012
488068,0.29393300000,34.05567000000,Yes,Functional (but in bad state)|water dries up,2,0,1,,,991515,KE,Protected dug well,Hand Pump|Afridev,2009,Community Management,20 KES/month,Virtual Kenya,20/04/2012
487783,0.26002500000,34.13713700000,Yes,Functional ( in use),1,1,0,,,991376,KE,Protected Spring,Gravity,1989,0,None,Virtual Kenya,17/04/2012
487456,0.24545200000,34.09401600000,Yes,Functional ( in use),1,1,0,,,991282,KE,Tube well or borehole,Hand Pump|nira af 85,1992,Community Management,20 KES/month,Virtual Kenya,16/04/2012
487374,0.28647600000,34.06429600000,Yes,Functional ( in use),1,1,0,,,991034,KE,Tube well or borehole,Hand Pump|Afridev,2011,Community Management,20 KES/month,Virtual Kenya,12/04/2012
488446,0.14685400000,34.04547500000,Yes,Functional ( in use),1,1,0,,,991032,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,2009,Private Operator/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,12/05/2012
488280,0.11496000000,34.02866800000,Yes,Functional ( in use),1,1,0,,,990969,KE,Protected dug well,Hand Pump|Afridev,2012,Community Management,10 KES/month,Virtual Kenya,05/05/2012
488437,0.11480800000,34.00054900000,Yes,Functional ( in use),1,1,0,,,990959,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,2012,0,3 KES/20L Jerrican,Virtual Kenya,12/05/2012
488262,0.10579400000,34.04070100000,Yes,Functional ( in use),1,1,0,,,990888,KE,Protected dug well,Hand Pump|Afridev,2012,Community Management,10 KES/month,Virtual Kenya,05/05/2012
488089,0.31362600000,34.06410800000,Yes,Functional ( in use),1,1,0,,,990686,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,25 KES/month,Virtual Kenya,20/04/2012
487990,0.16973300000,34.03946100000,Yes,Functional ( in use),1,1,0,,,990499,KE,Tube well or borehole,Hand Pump|Afridev,1989,Community Management,20 KES/month,Virtual Kenya,18/04/2012
487378,0.29254100000,34.07699300000,Yes,Functional ( in use),1,1,0,,,990095,KE,Tube well or borehole,Hand Pump|Afridev,2011,Community Management,10 KES/month,Virtual Kenya,12/04/2012
487478,0.27716900000,34.10415400000,Yes,Functional ( in use),1,1,0,,,989933,KE,Protected Spring,Gravity,2011,Community Management,None,Virtual Kenya,16/04/2012
487823,0.18606800000,34.09088200000,Yes,Functional ( in use),1,1,0,,,989652,KE,Tube well or borehole,Hand Pump|Afridev,2007,Community Management,20 KES/month/hh,Virtual Kenya,17/04/2012
487373,0.28647600000,34.06429600000,Yes,Functional ( in use),1,1,0,,,989586,KE,Tube well or borehole,Hand Pump|Afridev,2011,Community Management,20 KES/month,Virtual Kenya,12/04/2012
487591,0.27432200000,34.13743100000,Yes,Functional ( in use),1,1,0,,,989502,KE,Protected Spring,Gravity,1986,Community Management,After System Breakdown,Virtual Kenya,17/04/2012
488242,0.12829800000,34.09186900000,Yes,Functional ( in use),1,1,0,,,989499,KE,Protected dug well,Hand Pump|Afridev,2010,Community Management,3 KES/20L Jerrican,Virtual Kenya,05/05/2012
486822,0.27161800000,34.11687500000,Yes,Functional ( in use),1,1,0,,,989468,KE,Tube well or borehole,Hand Pump|Afridev,1998,Community Management,30 KES/month,Virtual Kenya,16/04/2012
488489,0.38816400000,34.20465800000,Yes,Functional ( in use),1,1,0,,,989159,KE,Protected dug well,Hand Pump|Afridev,2008,Community Management,0,Virtual Kenya,25/07/2012
487432,0.22259400000,34.09597000000,Yes,Functional ( in use),1,1,0,,,988843,KE,Tube well or borehole,Hand Pump|Afridev,1987,Community Management,10 KES/month,Virtual Kenya,13/04/2012
488469,0.38831700000,34.24179200000,No,Non- Functional|Dry/Low yield,0,0,1,,,988524,KE,Protected dug well,Hand Pump|Afridev,2008,Institutional Management,After System Breakdown,Virtual Kenya,26/07/2012
488136,0.40429500000,34.11464400000,Yes,Functional ( in use),1,1,0,,,988210,KE,Unprotected Spring,,0,0,None,Virtual Kenya,25/07/2012
487619,0.31190300000,34.16922400000,Yes,Functional ( in use),1,1,0,,,987887,KE,Protected Spring,Gravity,2009,Community Management,None,Virtual Kenya,17/04/2012
487452,0.25818600000,34.04280200000,Yes,Functional ( in use),1,1,0,,,987852,KE,Tube well or borehole,Hand Pump|Afridev,1989,Community Management,20 KES/month,Virtual Kenya,13/04/2012
488017,0.19970000000,34.04396000000,Yes,Functional ( in use),1,1,0,,,987638,KE,Tube well or borehole,Hand Pump|Afridev,1988,Community Management,20 KES/month,Virtual Kenya,19/04/2012
487634,0.31195700000,34.16990200000,Yes,Functional ( in use),1,1,0,,,987535,KE,Protected Spring,Gravity,2002,Community Management,None,Virtual Kenya,17/04/2012
488075,0.30352400000,34.06700800000,Yes,Functional ( in use),1,1,0,,,987455,KE,Tube well or borehole,Hand Pump|Afridev,2009,Community Management,20 KES/month,Virtual Kenya,20/04/2012
487380,0.28736800000,34.08254300000,Yes,Functional ( in use),1,1,0,,,987440,KE,Tube well or borehole,Hand Pump|Afridev,2011,Community Management,20 KES/month,Virtual Kenya,12/04/2012
