WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE,RPT_YEAR,BKDWN_YEAR
488930,-1.01124195,36.90359001,Yes,Functional ( in use)|New Under construction,2,1,0,,,kbu816,KE,Tube well or borehole,Submersible pump|Electricity,2012,Institutional Management,None,Virtual Kenya,2012-10-22,2012.0,2012.0
488958,-0.9506193,36.7642496,Yes,Functional ( in use),1,1,0,,,kbu814,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-18,2012.0,2012.0
488947,-0.95038334,36.76259279,Yes,Functional ( in use),1,1,0,,,kbu813,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-18,2012.0,2012.0
488922,-0.99526135,36.84928333,Yes,Functional ( in use),1,1,0,,,kbu812,KE,Tube well or borehole,Hand manual|Hand (manual),2009,Other,5 KES/20L Jerrican,Virtual Kenya,2012-10-18,2012.0,2012.0
489066,-1.03263175,36.83224425,Yes,Functional ( in use),1,1,0,,,kbu810,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-18,2012.0,2012.0
488882,-1.04664778,36.86110013,Yes,Functional ( in use),1,1,0,,,kbu809,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-18,2012.0,2012.0
488934,-0.95070801,36.81787495,Yes,Functional ( in use),1,1,0,,,kbu803,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-17,2012.0,2012.0
488948,-0.90115461,36.77587267,Yes,Functional ( in use),1,1,0,,,kbu802,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2005,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-17,2012.0,2012.0
489011,-1.16240088,37.00112067,Yes,Functional ( in use),1,1,0,,,kbu706,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-12-11,2012.0,2012.0
489098,-1.16972019,36.99672493,Yes,Functional ( in use),1,1,0,,,kbu705,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2010,Community Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-11,2012.0,2012.0
489012,-1.16326706,37.00032399,Yes,Functional ( in use),1,1,0,,,kbu705,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-12-11,2012.0,2012.0
489097,-1.16990346,36.99447657,Yes,Functional ( in use),1,1,0,,,kbu704,KE,Tube well or borehole,Submersible pump|Electricity,2011,Community Management,2 KES/20L Jerrican,Virtual Kenya,2012-09-11,2012.0,2012.0
488942,-1.15892131,36.9851413,Yes,Functional ( in use),1,1,0,,,kbu703,KE,Tube well or borehole,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-09-11,2012.0,2012.0
488891,-1.17492688,36.98193662,Yes,Functional ( in use),1,1,0,,,kbu702,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-08-10,2012.0,2012.0
488941,-1.15893161,36.98528688,Yes,Functional ( in use),1,1,0,,,kbu702,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-09-11,2012.0,2012.0
488895,-1.1574999,36.96101372,Yes,Functional ( in use),1,1,0,,,kbu701,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-08-10,2012.0,2012.0
488896,-1.15720516,36.96016197,Yes,Functional ( in use),1,1,0,,,kbu700,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,70 KES/Meter3,Virtual Kenya,2012-08-10,2012.0,2012.0
488867,-1.15307748,36.97738465,Yes,Functional ( in use),1,1,0,,,kbu700,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2008,Community Management,3 KES/20L Jerrican,Virtual Kenya,2012-09-11,2012.0,2012.0
489096,-1.15307748,36.97738465,Yes,Functional ( in use),1,1,0,,,kbu699,KE,Tube well or borehole,Submersible pump|Electricity,2008,Institutional Management,70 KES/Meter3,Virtual Kenya,2012-09-11,2012.0,2012.0
488940,-1.1521847,36.9920314,Yes,Functional ( in use),1,1,0,,,kbu698,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,90 KES/Meter3,Virtual Kenya,2012-08-11,2012.0,2012.0
488880,-1.14225495,36.99752285,Yes,Functional ( in use),1,1,0,,,kbu696,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,4 KES/20L Jerrican,Virtual Kenya,2012-07-11,2012.0,2012.0
488881,-1.14205519,36.99772429,Yes,Functional ( in use),1,1,0,,,kbu695,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,85 KES/Meter3,Virtual Kenya,2012-07-11,2012.0,2012.0
489236,-1.10278818,37.00971349,Yes,Functional ( in use),1,1,0,,,kbu694,KE,Public tap/standpipe (stand alone or water kiosk,Submersible pump|Electricity,2011,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-07-11,2012.0,2012.0
489237,-1.10285274,37.00949702,Yes,Functional ( in use),1,1,0,,,kbu693,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-07-11,2012.0,2012.0
489053,-1.11950144,37.00247515,Yes,Functional ( in use),1,1,0,,,kbu691,KE,Tube well or borehole,Submersible pump|Electricity,2009,Community Management,5 KES/20L Jerrican,Virtual Kenya,2012-07-11,2012.0,2012.0
488950,-1.14096164,37.01029841,Yes,Functional ( in use),1,1,0,,,kbu690,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-07-11,2012.0,2012.0
489091,-1.1506247,37.02798909,Yes,Functional ( in use),1,1,0,,,kbu689,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-07-11,2012.0,2012.0
489090,-1.15080154,37.02857659,Yes,Functional ( in use),1,1,0,,,kbu688,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-07-11,2012.0,2012.0
488976,-1.14692747,37.01559653,Yes,Functional ( in use),1,1,0,,,kbu687,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-07-11,2012.0,2012.0
489156,-1.06603846,37.06553376,Yes,Functional ( in use),1,1,0,,,kbu686,KE,Sand/Sub-surface dam,Hand manual|Hand (manual),1955,Community Management,None,Virtual Kenya,2012-07-11,2012.0,2012.0
489238,-1.07591642,37.06478995,Yes,Functional ( in use),1,1,0,,,kbu685,KE,Sand/Sub-surface dam,Hand manual|Hand (manual),1940,Community Management,None,Virtual Kenya,2012-07-11,2012.0,2012.0
488937,-1.04839631,37.04315893,Yes,Functional ( in use),1,1,0,,,kbu677,KE,Sand/Sub-surface dam,Hand manual|Hand (manual),1953,Community Management,None,Virtual Kenya,2012-05-11,2012.0,2012.0
488938,-1.04538502,37.04033571,Yes,Functional ( in use),1,1,0,,,kbu676,KE,Unprotected Spring,0,2010,Community Management,None,Virtual Kenya,2012-05-11,2012.0,2012.0
489057,-1.0572006,37.00441496,Yes,Functional ( in use),1,1,0,,,kbu675,KE,Sand/Sub-surface dam,Hand manual|Hand (manual),1950,Community Management,None,Virtual Kenya,2012-05-11,2012.0,2012.0
489056,-1.05143186,36.9982033,Yes,Functional ( in use),1,1,0,,,kbu673,KE,Sand/Sub-surface dam,Hand manual|Hand (manual),1952,Other,None,Virtual Kenya,2012-05-11,2012.0,2012.0
488978,-1.12350297,36.98543248,Yes,Functional ( in use),1,1,0,,,kbu673,KE,piped into dwelling/plot/yard,Gravity|Hand (manual),1950,Community Management,None,Virtual Kenya,2012-05-11,2012.0,2012.0
488876,-1.12380309,37.01040922,Yes,Functional ( in use),1,1,0,,,kbu672,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,7 KES/20L Jerrican,Virtual Kenya,2012-01-11,2012.0,2012.0
488912,-1.12025679,37.01070501,Yes,Functional ( in use),1,1,0,,,kbu671,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2010,Private Individual/Delegated Management,10 KES/20L Jerrican,Virtual Kenya,2012-01-11,2012.0,2012.0
488917,-1.12955983,37.00198467,Yes,Functional ( in use),1,1,0,,,kbu668,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
488928,-1.13640038,36.99958846,Yes,Functional ( in use),1,1,0,,,kbu666,KE,Tube well or borehole,Submersible pump|Electricity,2009,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
488870,-1.1349931,37.00184676,Yes,Functional ( in use),1,1,0,,,kbu665,KE,Tube well or borehole,Submersible pump|Electricity,2009,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
488929,-1.13745788,37.00323731,Yes,Functional ( in use),1,1,0,,,kbu664,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
489081,-1.13310456,37.02437755,Yes,Functional ( in use),1,1,0,,,kbu662,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
489194,-1.12438783,37.01506057,Yes,Functional ( not in use)|lack of electricity,2,1,0,,,kbu661,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
488887,-1.12323197,37.01604847,Yes,Functional ( in use),1,1,0,,,kbu660,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-01-11,2012.0,2012.0
488960,-1.13028982,37.00667303,Yes,Functional ( in use),1,1,0,,,kbu659,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,150 KES/Meter3,Virtual Kenya,2012-10-30,2012.0,2012.0
489137,-1.12716614,37.00741532,Yes,Functional ( in use),1,1,0,,,kbu657,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2008,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-10-30,2012.0,2012.0
488932,-1.12702042,37.00757842,Yes,Functional ( in use),1,1,0,,,kbu656,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-10-30,2012.0,2012.0
489226,-1.05310572,37.07429625,Yes,Functional ( in use),1,1,0,,,kbu655,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
489227,-1.05364637,37.07340604,Yes,Functional ( in use),1,1,0,,,kbu6540,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2004,Community Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488911,-1.05364637,37.07340604,Yes,Functional ( in use),1,1,0,,,kbu653,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488869,-1.0528634,37.07303396,Yes,Functional ( in use),1,1,0,,,kbu652Ir.,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2004,Community Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
489121,-1.05266575,37.0731452,Yes,Functional ( in use),1,1,0,,,kbu651,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488909,-1.05176224,37.07530956,Yes,Functional ( in use),1,1,0,,,kbu650,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Community Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488883,-1.05161733,37.0745622,Yes,Functional ( in use),1,1,0,,,kbu649,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488914,-1.05161733,37.0745622,Yes,Functional ( in use),1,1,0,,,kbu648,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
489228,-1.05009902,37.07484578,Yes,Functional ( in use),1,1,0,,,kbu647,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488949,-1.05012132,37.07443873,Yes,Functional ( in use),1,1,0,,,kbu646,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
489016,-1.04961119,37.07438019,Yes,Functional ( in use),1,1,0,,,kbu644,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2010,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-10-15,2012.0,2012.0
488959,-1.05144744,37.07637988,Yes,Functional ( in use),1,1,0,,,kbu643,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-11-10,2012.0,2012.0
489109,-1.05092152,37.07466455,Yes,Functional ( in use),1,1,0,,,kbu642,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-11-10,2012.0,2012.0
488905,-1.05348173,37.07744713,Yes,Functional ( in use),1,1,0,,,kbu641,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-11-10,2012.0,2012.0
489103,-1.05239231,37.07818638,Yes,Functional ( in use),1,1,0,,,kbu639,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-11-10,2012.0,2012.0
488913,-1.05234952,37.08003258,Yes,Functional ( in use),1,1,0,,,kbu637,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-11-10,2012.0,2012.0
489116,-1.05347988,37.08033231,Yes,Functional ( in use),1,1,0,,,kbu636,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2010,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-11-10,2012.0,2012.0
488944,-1.16191827,36.95654307,Yes,Functional ( in use),1,1,0,,,kbu609,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-08-10,2012.0,2012.0
488945,-1.16274492,36.95812073,Yes,Functional ( in use),1,1,0,,,kbu608,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2010,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-08-10,2012.0,2012.0
488980,-1.16952493,36.96219029,Yes,Functional ( in use),1,1,0,,,kbu607,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,100 KES/Meter3,Virtual Kenya,2012-08-10,2012.0,2012.0
488890,-1.16411206,36.96968059,Yes,Functional ( in use),1,1,0,,,kbu604,KE,Tube well or borehole,Submersible pump|Electricity,1996,Private Individual/Delegated Management,2 KES/20L Jerrican,Virtual Kenya,2012-08-10,2012.0,2012.0
488866,-1.1598677,36.97458491,Yes,Functional ( in use),1,1,0,,,kbu603,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),1996,Private Individual/Delegated Management,2 KES/20L Jerrican,Virtual Kenya,2012-08-10,2012.0,2012.0
489219,-1.15085942,36.96703417,Yes,Functional ( in use),1,1,0,,,kbu602,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2009,Private Individual/Delegated Management,20 KES/20L Jerrican,Virtual Kenya,2012-08-10,2012.0,2012.0
489102,-1.15077342,36.96713089,Yes,Functional ( in use),1,1,0,,,kbu601,KE,Tube well or borehole,Submersible pump|Electricity,2009,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-08-10,2012.0,2012.0
489123,-1.12285918,36.98051064,Yes,Functional ( in use),1,1,0,,,kbu600,KE,Tube well or borehole,Submersible pump|Electricity,2006,Community Management,35 KES/Meter3,Virtual Kenya,2012-02-10,2012.0,2012.0
489158,-1.13297375,36.97859093,Yes,Functional ( in use),1,1,0,,,kbu599,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488943,-1.13284685,36.97882519,Yes,Functional ( in use),1,1,0,,,kbu598,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2010,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488955,-1.13666609,36.97277743,Yes,Functional ( in use),1,1,0,,,kbu597,KE,Tube well or borehole,Submersible pump|Electricity,2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488954,-1.13675206,36.97255992,Yes,Functional ( in use),1,1,0,,,kbu596,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
489010,-1.14493438,36.97115643,Yes,Functional ( in use),1,1,0,,,kbu595,KE,Tube well or borehole,Submersible pump|Electricity,2011,Community Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488902,-1.14493438,36.97115643,Yes,Functional ( in use),1,1,0,,,kbu594,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2011,Community Management,3 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
489042,-1.1436211,36.985832,Yes,Functional ( in use),1,1,0,,,kbu593,KE,Sand/Sub-surface dam,Submersible pump|Electricity,2011,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
489041,-1.14378003,36.98527581,Yes,Functional ( in use),1,1,0,,,kbu592,KE,Tube well or borehole,Submersible pump|Electricity,2011,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488873,-1.14202903,36.98031632,Yes,Functional ( in use),1,1,0,,,kbu591,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488874,-1.1418755,36.97962628,Yes,Functional ( in use),1,1,0,,,kbu590,KE,Public tap/standpipe (stand alone or water kiosk,Hand manual|Hand (manual),2012,Private Individual/Delegated Management,5 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
488886,-1.14326876,36.97289143,Yes,Functional ( in use),1,1,0,,,kbu589,KE,Tube well or borehole,Submersible pump|Electricity,2010,Private Individual/Delegated Management,3 KES/20L Jerrican,Virtual Kenya,2012-02-10,2012.0,2012.0
